,age,workclass,fnlwgt,education,education_num,martial_status,occupation,RelationShip,race,sex,capital_gain,capital_loss,hours_per_week,native_country,age-binned,fnlwgt-binned,education_num-binned,capital_gain-binned,capital_loss-binned,hours_per_week-binned,education_num_rand,income_class
5169,57, Self-emp-not-inc,411604, 9th,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Mexico,Advanced_workclass,class2,education3,capital_gain1,capital_loss1,hours5,4.61988885253175, <=50K.
5170,33, Private,214635, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40,United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,9.20941996782251, <=50K.
5171,26, Private,201663, Masters,14, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States,junior work_class,class1,education9,capital_gain1,capital_loss1,hours4,13.8153630852942, <=50K.
5172,51, Private,153064, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,5013,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.29576832859056, <=50K.
5173,35, Private,212465, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.92956401081007, <=50K.
5174,19,Private,93604, HS-grad,9, Never-married,Prof-specialty, Own-child, White, Male,0,0,20, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours2,8.79376980475158, <=50K.
5175,46, Private,141221, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours4,12.6128261199727, >50K.
5176,38, Local-gov,289653, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1628,48, United-States,mid_workclass,class1,education8,capital_gain1,capital_loss4,hours5,12.7067976255886, <=50K.
5177,24, Private,219835, 7th-8th,4, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,24, Guatemala,starter_workclass,class1,education2,capital_gain1,capital_loss1,hours3,3.53988050892983, <=50K.
5178,38, State-gov,187119, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States,mid_workclass,class1,education9,capital_gain1,capital_loss1,hours5,14.1173031068829, >50K.
5179,49, Private,406518, HS-grad,9, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,16, Yugoslavia,senior_workclass,class2,education6,capital_gain1,capital_loss1,hours2,9.07978572328203, <=50K.
5180,34, Self-emp-not-inc,372793, Bachelors,13, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,21,United-States,mid_workclass,class2,education8,capital_gain1,capital_loss1,hours3,13.3274517901301, <=50K.
5181,55,Private,229029, Bachelors,13, Married-civ-spouse,Prof-specialty, Husband, White, Male,5178,0,20, United-States,Advanced_workclass,class1,education8,capital_gain1,capital_loss1,hours2,12.9815362903239, >50K.
5182,51, Private,145105, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,30, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours3,10.352889003576, <=50K.
5183,72, Private,171181, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,2329,0,20, United-States,junior_retired,class1,education6,capital_gain1,capital_loss1,hours2,9.23028074910758, <=50K.
5184,60, Private,80927, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,diminishing_workclass,class1,education2,capital_gain1,capital_loss1,hours5,3.99555983693273, >50K.
5185,45, Private,191357, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,senior_workclass,class1,education7,capital_gain1,capital_loss1,hours4,10.7069817853811, <=50K.
5186,21, Private,153542, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours3,6.10804777843471, <=50K.
5187,49, Private,27802, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss5,hours4,10.2196238661991, >50K.
5188,46, Private,275792, Bachelors,13, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours4,13.417106436482, <=50K.
5189,62, Federal-gov,162876, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours4,10.221849909018, <=50K.
5190,51, Private,197600, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,Advanced_workclass,class1,education8,capital_gain1,capital_loss1,hours5,12.6569725886022, >50K.
5191,50, Private,134247, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours5,9.62605682624049, >50K.
5192,18, Private,179597, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours2,8.72367054157848, <=50K.
5193,71, Private,148003, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,1911,38, United-States,junior_retired,class1,education8,capital_gain1,capital_loss5,hours4,12.8899165837301, >50K.
5194,30, Private,185177, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,22, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours3,9.4434489917378, <=50K.
5195,51, Private,133069, 10th,6, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States,Advanced_workclass,class1,education4,capital_gain1,capital_loss1,hours4,5.84186384248886, <=50K.
5196,36, Private,177154, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,mid_workclass,class1,education7,capital_gain1,capital_loss1,hours4,10.8890914053008, >50K.
5197,41, State-gov,29324, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours5,9.28310200820543, <=50K.
5198,38, State-gov,54911, Some-college,10, Divorced, Tech-support, Unmarried, White, Female,0,0,10, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours1,10.240294427034, <=50K.
5199,49, Private,219611, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,75, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours8,13.0900098184269, >50K.
5200,42, State-gov,200294, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours4,13.2746423676996, <=50K.
5201,53, Private,177063, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours5,10.387046236138, >50K.
5202,21, Private,140001, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours1,9.66581146334216, <=50K.
5203,19, Private,237433, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Female,4416,0,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.93195146233178, <=50K.
5204,43, State-gov,99185, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours4,13.2745092790259, <=50K.
5205,47, Self-emp-not-inc,52291, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,7688,0,45, United-States,senior_workclass,class1,education9,capital_gain1,capital_loss1,hours5,14.296689232729, >50K.
5206,30, Private,247328, HS-grad,9, Separated, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,8.62651516727194, >50K.
5207,63, Self-emp-not-inc,388594, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States,diminishing_workclass,class2,education10,capital_gain2,capital_loss1,hours5,15.2046071590756, >50K.
5208,53, Local-gov,130730, HS-grad,9, Divorced, Adm-clerical, Other-relative, White, Female,0,0,35, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.98227851232411, <=50K.
5209,23, Private,115458, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.53908837558409, <=50K.
5210,28, Private,113866, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,8.56371256912893, <=50K.
5211,61, Private,284710, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,45, Columbia,diminishing_workclass,class1,education10,capital_gain1,capital_loss5,hours5,14.9994237497583, >50K.
5212,60, Local-gov,168381, Assoc-voc,11, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States,diminishing_workclass,class1,education7,capital_gain1,capital_loss1,hours4,11.064034580897, <=50K.
5213,32, Private,167063, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4,12.729799225787, <=50K.
5214,47, Private,33794, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,56, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours6,9.42451133387786, >50K.
5215,36, Private,263574, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,mid_workclass,class1,education7,capital_gain1,capital_loss1,hours4,10.5254263868023, <=50K.
5216,24, Private,95552, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.96807382222956, <=50K.
5217,46, Private,245724, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,3818,0,44, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours5,13.2959393778767, <=50K.
5218,59, Private,152731, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,diminishing_workclass,class1,education4,capital_gain1,capital_loss1,hours4,5.7371637659976, <=50K.
5219,30, Private,366876, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,junior work_class,class2,education4,capital_gain1,capital_loss1,hours4,7.13098705038093, <=50K.
5220,30, Private,203488, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours7,13.0510462230155, <=50K.
5221,38, Private,30529, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3411,0,40, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.65897870794174, <=50K.
5222,57, Private,201159, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,0,30, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours3,9.46436440984877, <=50K.
5223,64, Self-emp-inc,182158, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,60, United-States,diminishing_workclass,class1,education10,capital_gain10,capital_loss1,hours7,14.7691583197883, >50K.
5224,48, Private,443377, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States,senior_workclass,class2,education9,capital_gain1,capital_loss1,hours7,13.5776816602403, <=50K.
5225,28, Private,101618, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours5,12.6576608227574, >50K.
5226,46, Self-emp-inc,132576, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1887,45, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss5,hours5,9.1613487330897, >50K.
5227,51,Private,123429, HS-grad,9, Married-civ-spouse,Prof-specialty, Husband, White, Male,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.59819628676032, <=50K.
5228,55, Self-emp-inc,147098, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Male,0,2444,60, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss6,hours7,8.58739063414532, >50K.
5229,44, Private,30424, Assoc-acdm,12, Divorced, Exec-managerial, Not-in-family, White, Female,0,1980,40, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss5,hours4,12.3417237002126, <=50K.
5230,50, Private,68898, Assoc-voc,11, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,Advanced_workclass,class1,education7,capital_gain1,capital_loss1,hours4,11.3868076327864, <=50K.
5231,58, Private,158864, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours6,9.30879597130774, >50K.
5232,27, Federal-gov,180103, Assoc-voc,11, Never-married, Tech-support, Unmarried, Black, Male,1151,0,40, United-States,junior work_class,class1,education7,capital_gain1,capital_loss1,hours4,11.4329238873801, <=50K.
5233,52, Private,317625, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,Advanced_workclass,class2,education9,capital_gain1,capital_loss1,hours4,14.4295755725222, <=50K.
5234,30, Private,80933, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,9.63998022063645, <=50K.
5235,49, Private,107373, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States,senior_workclass,class1,education4,capital_gain1,capital_loss1,hours10,6.32519925930688, >50K.
5236,32, Self-emp-not-inc,220148, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,8.63749595822197, <=50K.
5237,44, Self-emp-inc,63503, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Greece,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours7,12.8739077067235, >50K.
5238,63, Private,210350, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,32, Mexico,diminishing_workclass,class1,education2,capital_gain1,capital_loss1,hours4,2.6952219913862, <=50K.
5239,60, Private,194589, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, United-States,diminishing_workclass,class1,education8,capital_gain1,capital_loss1,hours4,13.2080856203848, >50K.
5240,55, Private,200453, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.55478493841385, <=50K.
5241,77, Self-emp-not-inc,101575, 12th,8, Divorced, Transport-moving, Not-in-family, White, Male,0,0,12, United-States,sineor_retired,class1,education5,capital_gain1,capital_loss1,hours2,8.39711739925088, <=50K.
5242,55, Private,201232, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,Advanced_workclass,class1,education9,capital_gain1,capital_loss1,hours6,13.8132693106589, >50K.
5243,51, Private,168553, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.91393042759452, <=50K.
5244,35, Private,166606, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,10.2659622602197, <=50K.
5245,26,Private,104756, HS-grad,9, Married-AF-spouse,Prof-specialty, Wife, White, Female,0,1651,42, United-States,junior work_class,class1,education6,capital_gain1,capital_loss4,hours5,8.82581262227249, <=50K.
5246,33, Private,106014, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4,13.4230116505131, <=50K.
5247,34, Private,100882, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,47, United-States,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours5,12.7801820286511, >50K.
5248,52, State-gov,108836, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, United-States,Advanced_workclass,class1,education8,capital_gain1,capital_loss1,hours5,13.1102999070623, >50K.
5249,50, Private,271493, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.07902926319794, <=50K.
5250,48, Local-gov,204629, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, Canada,senior_workclass,class1,education10,capital_gain2,capital_loss1,hours5,16.3445677564543, >50K.
5251,24, Private,153078, Bachelors,13, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States,starter_workclass,class1,education8,capital_gain1,capital_loss1,hours4,13.3804235011929, <=50K.
5252,44, Private,148316, Assoc-acdm,12, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours4,11.5693537044014, <=50K.
5253,40, Private,293485, HS-grad,9, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,32, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.86603891285133, <=50K.
5254,61, Local-gov,257105, Some-college,10, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.77777345684921, <=50K.
5255,60, Private,248160, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.18571875382768, <=50K.
5256,18,Private,104704, 11th,7, Never-married,Prof-specialty, Own-child, Black, Male,0,0,25, United-States,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours3,6.9097450209605, <=50K.
5257,47, Private,209057, Some-college,10, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.59020794849835, >50K.
5258,30, Federal-gov,243233, Some-college,10, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,48, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours5,9.85166494231827, >50K.
5259,44, Private,204314, HS-grad,9, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,38, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.30879999585406, >50K.
5260,60, Private,108969, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,diminishing_workclass,class1,education4,capital_gain1,capital_loss1,hours5,6.38398875628027, <=50K.
5261,44, Private,103397, HS-grad,9, Divorced, Handlers-cleaners, Other-relative, White, Female,0,0,40, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.49037790070678, <=50K.
5262,33, Private,198452, Bachelors,13, Separated, Tech-support, Unmarried, White, Female,5455,0,40, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4,12.5222473050585, <=50K.
5263,38, Private,216572, HS-grad,9, Separated, Priv-house-serv, Unmarried, Black, Female,0,0,40, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.32996115854824, <=50K.
5264,42, Private,311920, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1485,17, United-States,senior_workclass,class2,education8,capital_gain1,capital_loss4,hours2,13.2502595566329, >50K.
5265,45, Self-emp-inc,363298, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, United-States,senior_workclass,class2,education8,capital_gain1,capital_loss1,hours5,13.1756518178859, >50K.
5266,40, Private,146906, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,mid_workclass,class1,education9,capital_gain1,capital_loss1,hours5,13.5969862345725, >50K.
5267,40, Private,339814, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,mid_workclass,class2,education6,capital_gain1,capital_loss1,hours4,9.86129368952671, >50K.
5268,60, Private,169408, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States,diminishing_workclass,class1,education8,capital_gain1,capital_loss1,hours4,12.6265383358333, >50K.
5269,40, Self-emp-not-inc,308296, HS-grad,9, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.15866466381817, <=50K.
5270,45, Private,59380, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours4,12.5377711551325, <=50K.
5271,51, Self-emp-not-inc,195634, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,10520,0,20, United-States,Advanced_workclass,class1,education9,capital_gain2,capital_loss1,hours2,13.7332147768402, >50K.
5272,31, Federal-gov,180656, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,8.79132879763829, <=50K.
5273,19, Private,144793, 11th,7, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours4,6.93317184145827, <=50K.
5274,24, Local-gov,56820, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,starter_workclass,class1,education8,capital_gain1,capital_loss1,hours4,12.5195551733269, <=50K.
5275,51, Private,41414, 9th,5, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States,Advanced_workclass,class1,education3,capital_gain1,capital_loss1,hours4,4.91539868627444, <=50K.
5276,28, Self-emp-not-inc,160731, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours5,13.4332668371148, <=50K.
5277,31, Private,175778, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4,11.553725114829, <=50K.
5278,19, Private,230238, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,46, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours5,8.95795724524473, <=50K.
5279,39, State-gov,372130, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,5013,0,56, United-States,mid_workclass,class2,education9,capital_gain1,capital_loss1,hours6,14.2077643052096, <=50K.
5280,27, Private,167501, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4,13.020055669966, <=50K.
5281,39, Private,141029, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.98472429099681, >50K.
5282,45, Private,135525, Masters,14, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,senior_workclass,class1,education9,capital_gain1,capital_loss1,hours4,14.4241183831621, <=50K.
5283,21, Private,522881, Assoc-voc,11, Never-married, Exec-managerial, Other-relative, White, Male,0,0,40, Mexico,starter_workclass,class2,education7,capital_gain1,capital_loss1,hours4,11.4666388896991, <=50K.
5284,67, Private,162009, 10th,6, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,16, United-States,junior_retired,class1,education4,capital_gain1,capital_loss1,hours2,5.965211260583, <=50K.
5285,28, Private,365745, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,junior work_class,class2,education3,capital_gain1,capital_loss1,hours4,5.370109391829, <=50K.
5286,28, Private,68393, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,46, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours5,9.4384936935493, <=50K.
5287,48, Private,203576, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4,10.2267867918694, >50K.
5288,24, State-gov,138513, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States,starter_workclass,class1,education8,capital_gain1,capital_loss1,hours2,12.6014091487648, <=50K.
5289,66,Private,188686, Bachelors,13, Married-civ-spouse,Prof-specialty, Wife, White, Female,0,0,4, United-States,junior_retired,class1,education8,capital_gain1,capital_loss1,hours1,13.4738598171589, <=50K.
5290,23, Private,39551, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.33370035705542, <=50K.
5291,17, Private,127366, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours2,6.15592744197818, <=50K.
5292,21, Private,183747, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.79588686550447, <=50K.
5293,30, Private,136331, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,9.39938100818427, <=50K.
5294,53, Private,81794, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.3151552307135, <=50K.
5295,40, Private,222596, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours7,13.1194181417205, >50K.
5296,39, Private,108943, 11th,7, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,mid_workclass,class1,education4,capital_gain1,capital_loss1,hours4,7.26456291309414, <=50K.
5297,38, Private,189092, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States,mid_workclass,class1,education7,capital_gain1,capital_loss1,hours5,11.2245956152631, <=50K.
5298,33, Private,152109, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours5,12.3122185345734, <=50K.
5299,36, Private,195565, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours4,12.7063804070446, <=50K.
5300,53, Private,255927, Bachelors,13, Widowed, Adm-clerical, Unmarried, White, Female,0,0,52, United-States,Advanced_workclass,class1,education8,capital_gain1,capital_loss1,hours6,12.8073977097774, <=50K.
5301,32, Private,100734, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours5,9.38818584592012, <=50K.
5302,52, Local-gov,266433, Some-college,10, Widowed, Tech-support, Unmarried, White, Female,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.56886526433184, <=50K.
5303,31, Private,158672, 11th,7, Separated, Other-service, Not-in-family, White, Male,0,0,38, Puerto-Rico,junior work_class,class1,education4,capital_gain1,capital_loss1,hours4,7.02286415414691, <=50K.
5304,35, Private,102268, 12th,8, Divorced, Protective-serv, Other-relative, White, Male,0,0,40, United-States,mid_workclass,class1,education5,capital_gain1,capital_loss1,hours4,7.67240254212382, <=50K.
5305,49, Self-emp-not-inc,228399, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.53840389413504, <=50K.
5306,28, Private,298510, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4,12.2559951422241, <=50K.
